TransactionID,Date,AccountNumber,Description,Amount,Type
TX-10158,19/07/2025,501000,Journal Entry - Tx 10158 Line 1,12809.05,Debit
TX-10158,19/07/2025,401000,Journal Entry - Tx 10158 Line 2,-12809.05,Credit
TX-10159,07/10/2025,102001,Journal Entry - Tx 10159 Line 1,12008.03,Debit
TX-10159,07/10/2025,390000,Journal Entry - Tx 10159 Line 2,-12008.03,Credit
TX-10160,23/04/2025,501000,Journal Entry - Tx 10160 Line 1,4130.38,Debit
TX-10160,23/04/2025,201000,Journal Entry - Tx 10160 Line 2,-4130.38,Credit
TX-10161,19/07/2025,610000,Journal Entry - Tx 10161 Line 1,5075.14,Debit
TX-10161,19/07/2025,390000,Journal Entry - Tx 10161 Line 2,-5075.14,Credit
TX-10162,26/03/2025,102001,Journal Entry - Tx 10162 Line 1,12615.56,Debit
TX-10162,26/03/2025,401000,Journal Entry - Tx 10162 Line 2,-12615.56,Credit
TX-10163,01/10/2025,501000,Journal Entry - Tx 10163 Line 1,453.15,Debit
TX-10163,01/10/2025,401000,Journal Entry - Tx 10163 Line 2,-453.15,Credit
TX-10164,16/10/2025,101000,Journal Entry - Tx 10164 Line 1,9961.85,Debit
TX-10164,16/10/2025,402000,Journal Entry - Tx 10164 Line 2,-9961.85,Credit
TX-10165,08/08/2025,501000,Journal Entry - Tx 10165 Line 1,2078.71,Debit
TX-10165,08/08/2025,210000,Journal Entry - Tx 10165 Line 2,-2078.71,Credit
TX-10166,26/01/2025,110000,Journal Entry - Tx 10166 Line 1,3939.34,Debit
TX-10166,26/01/2025,210000,Journal Entry - Tx 10166 Line 2,-3939.34,Credit
TX-10167,21/08/2025,501000,Journal Entry - Tx 10167 Line 1,4936.34,Debit
TX-10167,21/08/2025,301000,Journal Entry - Tx 10167 Line 2,-4936.34,Credit
TX-10168,04/08/2025,101000,Journal Entry - Tx 10168 Line 1,3821.46,Debit
TX-10168,04/08/2025,390000,Journal Entry - Tx 10168 Line 2,-3821.46,Credit
TX-10169,10/01/2025,101000,Journal Entry - Tx 10169 Line 1,11247.91,Debit
TX-10169,10/01/2025,301000,Journal Entry - Tx 10169 Line 2,-11247.91,Credit
TX-10170,25/04/2025,610000,Journal Entry - Tx 10170 Line 1,9769.65,Debit
TX-10170,25/04/2025,201000,Journal Entry - Tx 10170 Line 2,-9769.65,Credit
TX-10171,16/01/2025,102001,Journal Entry - Tx 10171 Line 1,14246.7,Debit
TX-10171,16/01/2025,201000,Journal Entry - Tx 10171 Line 2,-14246.7,Credit
TX-10172,15/11/2025,102001,Journal Entry - Tx 10172 Line 1,2328.12,Debit
TX-10172,15/11/2025,390000,Journal Entry - Tx 10172 Line 2,-2328.12,Credit
TX-10173,09/12/2025,102001,Journal Entry - Tx 10173 Line 1,1760.12,Debit
TX-10173,09/12/2025,390000,Journal Entry - Tx 10173 Line 2,-1760.12,Credit
TX-10174,25/12/2025,110000,Journal Entry - Tx 10174 Line 1,3880.84,Debit
TX-10174,25/12/2025,210000,Journal Entry - Tx 10174 Line 2,-3880.84,Credit
TX-10175,07/11/2025,610000,Journal Entry - Tx 10175 Line 1,9128.35,Debit
TX-10175,07/11/2025,402000,Journal Entry - Tx 10175 Line 2,-9128.35,Credit
TX-10176,28/02/2025,102001,Journal Entry - Tx 10176 Line 1,11677.99,Debit
TX-10176,28/02/2025,301000,Journal Entry - Tx 10176 Line 2,-11677.99,Credit
TX-10177,25/02/2025,110000,Journal Entry - Tx 10177 Line 1,8701.34,Debit
TX-10177,25/02/2025,401000,Journal Entry - Tx 10177 Line 2,-8701.34,Credit
TX-10178,13/12/2025,501000,Journal Entry - Tx 10178 Line 1,13624.99,Debit
TX-10178,13/12/2025,390000,Journal Entry - Tx 10178 Line 2,-13624.99,Credit
TX-10179,12/04/2025,610000,Journal Entry - Tx 10179 Line 1,1186.15,Debit
TX-10179,12/04/2025,402000,Journal Entry - Tx 10179 Line 2,-1186.15,Credit
TX-10180,05/05/2025,110000,Journal Entry - Tx 10180 Line 1,1573.42,Debit
TX-10180,05/05/2025,402000,Journal Entry - Tx 10180 Line 2,-1573.42,Credit
TX-10181,04/11/2025,601010,Journal Entry - Tx 10181 Line 1,12092.64,Debit
TX-10181,04/11/2025,201000,Journal Entry - Tx 10181 Line 2,-12092.64,Credit
TX-10182,27/06/2025,610000,Journal Entry - Tx 10182 Line 1,8014.54,Debit
TX-10182,27/06/2025,301000,Journal Entry - Tx 10182 Line 2,-8014.54,Credit
TX-10183,05/02/2025,110000,Journal Entry - Tx 10183 Line 1,7614.11,Debit
TX-10183,05/02/2025,201000,Journal Entry - Tx 10183 Line 2,-7614.11,Credit
TX-10184,04/08/2025,101000,Journal Entry - Tx 10184 Line 1,12343.85,Debit
TX-10184,04/08/2025,390000,Journal Entry - Tx 10184 Line 2,-12343.85,Credit
TX-10185,05/07/2025,501000,Journal Entry - Tx 10185 Line 1,9552,Debit
TX-10185,05/07/2025,402000,Journal Entry - Tx 10185 Line 2,-9552,Credit
TX-10186,20/03/2025,610000,Journal Entry - Tx 10186 Line 1,6560.53,Debit
TX-10186,20/03/2025,401000,Journal Entry - Tx 10186 Line 2,-6560.53,Credit
TX-10187,30/11/2025,601010,Journal Entry - Tx 10187 Line 1,4087.73,Debit
TX-10187,30/11/2025,390000,Journal Entry - Tx 10187 Line 2,-4087.73,Credit
TX-10188,27/08/2025,610000,Journal Entry - Tx 10188 Line 1,6561.84,Debit
TX-10188,27/08/2025,401000,Journal Entry - Tx 10188 Line 2,-6561.84,Credit
TX-10189,18/05/2025,102001,Journal Entry - Tx 10189 Line 1,4868.45,Debit
TX-10189,18/05/2025,201000,Journal Entry - Tx 10189 Line 2,-4868.45,Credit
TX-10190,23/05/2025,102001,Journal Entry - Tx 10190 Line 1,13230.39,Debit
TX-10190,23/05/2025,390000,Journal Entry - Tx 10190 Line 2,-13230.39,Credit
TX-10191,19/10/2025,501000,Journal Entry - Tx 10191 Line 1,9174.46,Debit
TX-10191,19/10/2025,301000,Journal Entry - Tx 10191 Line 2,-9174.46,Credit
TX-10192,15/01/2025,110000,Journal Entry - Tx 10192 Line 1,7439.88,Debit
TX-10192,15/01/2025,210000,Journal Entry - Tx 10192 Line 2,-7439.88,Credit
TX-10193,07/09/2025,110000,Journal Entry - Tx 10193 Line 1,3221.19,Debit
TX-10193,07/09/2025,301000,Journal Entry - Tx 10193 Line 2,-3221.19,Credit
TX-10194,24/05/2025,610000,Journal Entry - Tx 10194 Line 1,13210.78,Debit
TX-10194,24/05/2025,301000,Journal Entry - Tx 10194 Line 2,-13210.78,Credit
TX-10195,12/10/2025,102001,Journal Entry - Tx 10195 Line 1,201.76,Debit
TX-10195,12/10/2025,201000,Journal Entry - Tx 10195 Line 2,-201.76,Credit
TX-10196,04/05/2025,501000,Journal Entry - Tx 10196 Line 1,10815.12,Debit
TX-10196,04/05/2025,401000,Journal Entry - Tx 10196 Line 2,-10815.12,Credit
TX-10197,04/05/2025,610000,Journal Entry - Tx 10197 Line 1,10374.61,Debit
TX-10197,04/05/2025,402000,Journal Entry - Tx 10197 Line 2,-10374.61,Credit
TX-10198,09/09/2025,101000,Journal Entry - Tx 10198 Line 1,6750.21,Debit
TX-10198,09/09/2025,201000,Journal Entry - Tx 10198 Line 2,-6750.21,Credit
TX-10199,31/05/2025,610000,Journal Entry - Tx 10199 Line 1,3362.87,Debit
TX-10199,31/05/2025,210000,Journal Entry - Tx 10199 Line 2,-3362.87,Credit
TX-10200,06/06/2025,110000,Journal Entry - Tx 10200 Line 1,9976.2,Debit
TX-10200,06/06/2025,390000,Journal Entry - Tx 10200 Line 2,-9976.2,Credit
TX-10201,11/10/2025,501000,Journal Entry - Tx 10201 Line 1,7987.28,Debit
TX-10201,11/10/2025,402000,Journal Entry - Tx 10201 Line 2,-7987.28,Credit
TX-10202,09/10/2025,610000,Journal Entry - Tx 10202 Line 1,4995.33,Debit
TX-10202,09/10/2025,390000,Journal Entry - Tx 10202 Line 2,-4995.33,Credit
TX-10203,19/05/2025,102001,Journal Entry - Tx 10203 Line 1,4634.01,Debit
TX-10203,19/05/2025,201000,Journal Entry - Tx 10203 Line 2,-4634.01,Credit
TX-10204,09/04/2025,610000,Journal Entry - Tx 10204 Line 1,4767.44,Debit
TX-10204,09/04/2025,401000,Journal Entry - Tx 10204 Line 2,-4767.44,Credit
TX-10205,20/12/2025,102001,Journal Entry - Tx 10205 Line 1,2817.99,Debit
TX-10205,20/12/2025,402000,Journal Entry - Tx 10205 Line 2,-2817.99,Credit
TX-10206,05/09/2025,601010,Journal Entry - Tx 10206 Line 1,4183.67,Debit
TX-10206,05/09/2025,401000,Journal Entry - Tx 10206 Line 2,-4183.67,Credit
TX-10207,02/11/2025,101000,Journal Entry - Tx 10207 Line 1,4280.83,Debit
TX-10207,02/11/2025,210000,Journal Entry - Tx 10207 Line 2,-4280.83,Credit
TX-10208,01/06/2025,102001,Journal Entry - Tx 10208 Line 1,3450.87,Debit
TX-10208,01/06/2025,301000,Journal Entry - Tx 10208 Line 2,-3450.87,Credit
TX-10209,08/01/2025,102001,Journal Entry - Tx 10209 Line 1,10634.88,Debit
TX-10209,08/01/2025,301000,Journal Entry - Tx 10209 Line 2,-10634.88,Credit
TX-10210,24/01/2025,601010,Journal Entry - Tx 10210 Line 1,14615.71,Debit
TX-10210,24/01/2025,301000,Journal Entry - Tx 10210 Line 2,-14615.71,Credit
TX-10211,24/12/2025,610000,Journal Entry - Tx 10211 Line 1,14164.14,Debit
TX-10211,24/12/2025,390000,Journal Entry - Tx 10211 Line 2,-14164.14,Credit
TX-10212,22/02/2025,601010,Journal Entry - Tx 10212 Line 1,13097.16,Debit
TX-10212,22/02/2025,301000,Journal Entry - Tx 10212 Line 2,-13097.16,Credit
TX-10213,29/08/2025,110000,Journal Entry - Tx 10213 Line 1,7206.78,Debit
TX-10213,29/08/2025,210000,Journal Entry - Tx 10213 Line 2,-7206.78,Credit
TX-10214,27/01/2025,501000,Journal Entry - Tx 10214 Line 1,3824.55,Debit
TX-10214,27/01/2025,201000,Journal Entry - Tx 10214 Line 2,-3824.55,Credit
TX-10215,03/02/2025,101000,Journal Entry - Tx 10215 Line 1,6040.58,Debit
TX-10215,03/02/2025,401000,Journal Entry - Tx 10215 Line 2,-6040.58,Credit
TX-10216,19/11/2025,102001,Journal Entry - Tx 10216 Line 1,10312.44,Debit
TX-10216,19/11/2025,210000,Journal Entry - Tx 10216 Line 2,-10312.44,Credit
TX-10217,16/10/2025,101000,Journal Entry - Tx 10217 Line 1,14239.43,Debit
TX-10217,16/10/2025,210000,Journal Entry - Tx 10217 Line 2,-14239.43,Credit
TX-10218,02/03/2025,501000,Journal Entry - Tx 10218 Line 1,8393.19,Debit
TX-10218,02/03/2025,401000,Journal Entry - Tx 10218 Line 2,-8393.19,Credit
TX-10219,02/11/2025,102001,Journal Entry - Tx 10219 Line 1,11871.58,Debit
TX-10219,02/11/2025,401000,Journal Entry - Tx 10219 Line 2,-11871.58,Credit
TX-10220,14/07/2025,501000,Journal Entry - Tx 10220 Line 1,6785.19,Debit
TX-10220,14/07/2025,301000,Journal Entry - Tx 10220 Line 2,-6785.19,Credit
TX-10221,29/10/2025,110000,Journal Entry - Tx 10221 Line 1,14850.97,Debit
TX-10221,29/10/2025,401000,Journal Entry - Tx 10221 Line 2,-14850.97,Credit
TX-10222,14/11/2025,610000,Journal Entry - Tx 10222 Line 1,950.44,Debit
TX-10222,14/11/2025,201000,Journal Entry - Tx 10222 Line 2,-950.44,Credit
TX-10223,17/04/2025,110000,Journal Entry - Tx 10223 Line 1,9401.45,Debit
TX-10223,17/04/2025,402000,Journal Entry - Tx 10223 Line 2,-9401.45,Credit
TX-10224,11/02/2025,102001,Journal Entry - Tx 10224 Line 1,2398,Debit
TX-10224,11/02/2025,401000,Journal Entry - Tx 10224 Line 2,-2398,Credit
TX-10225,08/02/2025,501000,Journal Entry - Tx 10225 Line 1,2390.16,Debit
TX-10225,08/02/2025,390000,Journal Entry - Tx 10225 Line 2,-2390.16,Credit
TX-10226,19/12/2025,110000,Journal Entry - Tx 10226 Line 1,8927.48,Debit
TX-10226,19/12/2025,201000,Journal Entry - Tx 10226 Line 2,-8927.48,Credit
TX-10227,29/04/2025,110000,Journal Entry - Tx 10227 Line 1,4357.17,Debit
TX-10227,29/04/2025,402000,Journal Entry - Tx 10227 Line 2,-4357.17,Credit
TX-10228,21/08/2025,102001,Journal Entry - Tx 10228 Line 1,1114.14,Debit
TX-10228,21/08/2025,301000,Journal Entry - Tx 10228 Line 2,-1114.14,Credit
TX-10229,17/11/2025,102001,Journal Entry - Tx 10229 Line 1,8867.35,Debit
TX-10229,17/11/2025,390000,Journal Entry - Tx 10229 Line 2,-8867.35,Credit
TX-10230,28/02/2025,610000,Journal Entry - Tx 10230 Line 1,8191.21,Debit
TX-10230,28/02/2025,210000,Journal Entry - Tx 10230 Line 2,-8191.21,Credit
TX-10231,17/05/2025,101000,Journal Entry - Tx 10231 Line 1,12408.14,Debit
TX-10231,17/05/2025,201000,Journal Entry - Tx 10231 Line 2,-12408.14,Credit
TX-10232,26/03/2025,601010,Journal Entry - Tx 10232 Line 1,11899.8,Debit
TX-10232,26/03/2025,402000,Journal Entry - Tx 10232 Line 2,-11899.8,Credit
TX-10233,19/10/2025,501000,Journal Entry - Tx 10233 Line 1,13821.83,Debit
TX-10233,19/10/2025,201000,Journal Entry - Tx 10233 Line 2,-13821.83,Credit
TX-10234,28/08/2025,610000,Journal Entry - Tx 10234 Line 1,10345.74,Debit
TX-10234,28/08/2025,390000,Journal Entry - Tx 10234 Line 2,-10345.74,Credit
TX-10235,20/05/2025,501000,Journal Entry - Tx 10235 Line 1,7532.06,Debit
TX-10235,20/05/2025,390000,Journal Entry - Tx 10235 Line 2,-7532.06,Credit
TX-10236,11/02/2025,501000,Journal Entry - Tx 10236 Line 1,8990.65,Debit
TX-10236,11/02/2025,402000,Journal Entry - Tx 10236 Line 2,-8990.65,Credit
TX-10237,15/06/2025,101000,Journal Entry - Tx 10237 Line 1,9075.52,Debit
TX-10237,15/06/2025,201000,Journal Entry - Tx 10237 Line 2,-9075.52,Credit
TX-10238,28/04/2025,601010,Journal Entry - Tx 10238 Line 1,14430.57,Debit
TX-10238,28/04/2025,401000,Journal Entry - Tx 10238 Line 2,-14430.57,Credit
TX-10239,11/01/2025,610000,Journal Entry - Tx 10239 Line 1,14993.61,Debit
TX-10239,11/01/2025,301000,Journal Entry - Tx 10239 Line 2,-14993.61,Credit
TX-10240,23/10/2025,102001,Journal Entry - Tx 10240 Line 1,651.46,Debit
TX-10240,23/10/2025,390000,Journal Entry - Tx 10240 Line 2,-651.46,Credit
TX-10241,23/09/2025,110000,Journal Entry - Tx 10241 Line 1,9790.07,Debit
TX-10241,23/09/2025,210000,Journal Entry - Tx 10241 Line 2,-9790.07,Credit
TX-10242,27/10/2025,501000,Journal Entry - Tx 10242 Line 1,6566.48,Debit
TX-10242,27/10/2025,201000,Journal Entry - Tx 10242 Line 2,-6566.48,Credit
TX-10243,29/08/2025,110000,Journal Entry - Tx 10243 Line 1,5252.02,Debit
TX-10243,29/08/2025,301000,Journal Entry - Tx 10243 Line 2,-5252.02,Credit
TX-10244,10/12/2025,102001,Journal Entry - Tx 10244 Line 1,1613.77,Debit
TX-10244,10/12/2025,301000,Journal Entry - Tx 10244 Line 2,-1613.77,Credit
TX-10245,30/07/2025,110000,Journal Entry - Tx 10245 Line 1,10420.42,Debit
TX-10245,30/07/2025,402000,Journal Entry - Tx 10245 Line 2,-10420.42,Credit
TX-10246,25/07/2025,601010,Journal Entry - Tx 10246 Line 1,12212.81,Debit
TX-10246,25/07/2025,201000,Journal Entry - Tx 10246 Line 2,-12212.81,Credit
TX-10247,21/08/2025,110000,Journal Entry - Tx 10247 Line 1,1366.49,Debit
TX-10247,21/08/2025,301000,Journal Entry - Tx 10247 Line 2,-1366.49,Credit
TX-10248,01/03/2025,501000,Journal Entry - Tx 10248 Line 1,14554.26,Debit
TX-10248,01/03/2025,401000,Journal Entry - Tx 10248 Line 2,-14554.26,Credit
TX-10249,01/01/2025,601010,Journal Entry - Tx 10249 Line 1,9882.02,Debit
TX-10249,01/01/2025,390000,Journal Entry - Tx 10249 Line 2,-9882.02,Credit
TX-10250,31/07/2025,601010,Journal Entry - Tx 10250 Line 1,860.35,Debit
TX-10250,31/07/2025,301000,Journal Entry - Tx 10250 Line 2,-860.35,Credit
TX-10251,15/11/2025,610000,Journal Entry - Tx 10251 Line 1,11358.83,Debit
TX-10251,15/11/2025,390000,Journal Entry - Tx 10251 Line 2,-11358.83,Credit
TX-10252,27/01/2025,601010,Journal Entry - Tx 10252 Line 1,3093.2,Debit
TX-10252,27/01/2025,210000,Journal Entry - Tx 10252 Line 2,-3093.2,Credit
TX-10253,28/05/2025,610000,Journal Entry - Tx 10253 Line 1,6599.84,Debit
TX-10253,28/05/2025,390000,Journal Entry - Tx 10253 Line 2,-6599.84,Credit
TX-10254,04/03/2025,610000,Journal Entry - Tx 10254 Line 1,481.6,Debit
TX-10254,04/03/2025,401000,Journal Entry - Tx 10254 Line 2,-481.6,Credit
TX-10255,03/05/2025,110000,Journal Entry - Tx 10255 Line 1,10661.25,Debit
TX-10255,03/05/2025,401000,Journal Entry - Tx 10255 Line 2,-10661.25,Credit
TX-10256,08/01/2025,101000,Journal Entry - Tx 10256 Line 1,8306.16,Debit
TX-10256,08/01/2025,210000,Journal Entry - Tx 10256 Line 2,-8306.16,Credit
TX-10257,28/02/2025,101000,Journal Entry - Tx 10257 Line 1,6948.65,Debit
TX-10257,28/02/2025,402000,Journal Entry - Tx 10257 Line 2,-6948.65,Credit
TX-10258,20/03/2025,610000,Journal Entry - Tx 10258 Line 1,7500.71,Debit
TX-10258,20/03/2025,301000,Journal Entry - Tx 10258 Line 2,-7500.71,Credit
TX-10259,18/09/2025,501000,Journal Entry - Tx 10259 Line 1,10595.9,Debit
TX-10259,18/09/2025,390000,Journal Entry - Tx 10259 Line 2,-10595.9,Credit
TX-10260,30/08/2025,601010,Journal Entry - Tx 10260 Line 1,3693.78,Debit
TX-10260,30/08/2025,210000,Journal Entry - Tx 10260 Line 2,-3693.78,Credit
TX-10261,16/07/2025,601010,Journal Entry - Tx 10261 Line 1,2899.63,Debit
TX-10261,16/07/2025,401000,Journal Entry - Tx 10261 Line 2,-2899.63,Credit
TX-10262,11/03/2025,110000,Journal Entry - Tx 10262 Line 1,12967.2,Debit
TX-10262,11/03/2025,390000,Journal Entry - Tx 10262 Line 2,-12967.2,Credit
TX-10263,24/06/2025,601010,Journal Entry - Tx 10263 Line 1,14017.01,Debit
TX-10263,24/06/2025,301000,Journal Entry - Tx 10263 Line 2,-14017.01,Credit
TX-10264,02/01/2025,110000,Journal Entry - Tx 10264 Line 1,4278.44,Debit
TX-10264,02/01/2025,401000,Journal Entry - Tx 10264 Line 2,-4278.44,Credit
TX-10265,24/10/2025,501000,Journal Entry - Tx 10265 Line 1,14983.59,Debit
TX-10265,24/10/2025,210000,Journal Entry - Tx 10265 Line 2,-14983.59,Credit
TX-10266,17/08/2025,110000,Journal Entry - Tx 10266 Line 1,8101.78,Debit
TX-10266,17/08/2025,301000,Journal Entry - Tx 10266 Line 2,-8101.78,Credit
TX-10267,10/10/2025,501000,Journal Entry - Tx 10267 Line 1,11454.95,Debit
TX-10267,10/10/2025,390000,Journal Entry - Tx 10267 Line 2,-11454.95,Credit
TX-10268,14/06/2025,610000,Journal Entry - Tx 10268 Line 1,13050.55,Debit
TX-10268,14/06/2025,210000,Journal Entry - Tx 10268 Line 2,-13050.55,Credit
TX-10269,20/10/2025,501000,Journal Entry - Tx 10269 Line 1,5775.41,Debit
TX-10269,20/10/2025,201000,Journal Entry - Tx 10269 Line 2,-5775.41,Credit
TX-10270,12/06/2025,610000,Journal Entry - Tx 10270 Line 1,11183.34,Debit
TX-10270,12/06/2025,390000,Journal Entry - Tx 10270 Line 2,-11183.34,Credit
TX-10271,17/07/2025,610000,Journal Entry - Tx 10271 Line 1,14826.79,Debit
TX-10271,17/07/2025,210000,Journal Entry - Tx 10271 Line 2,-14826.79,Credit
TX-10272,11/09/2025,102001,Journal Entry - Tx 10272 Line 1,14474.13,Debit
TX-10272,11/09/2025,401000,Journal Entry - Tx 10272 Line 2,-14474.13,Credit
TX-10273,30/10/2025,101000,Journal Entry - Tx 10273 Line 1,5013.32,Debit
TX-10273,30/10/2025,390000,Journal Entry - Tx 10273 Line 2,-5013.32,Credit
TX-10274,21/02/2025,501000,Journal Entry - Tx 10274 Line 1,7912.97,Debit
TX-10274,21/02/2025,201000,Journal Entry - Tx 10274 Line 2,-7912.97,Credit
TX-10275,15/03/2025,610000,Journal Entry - Tx 10275 Line 1,6179.18,Debit
TX-10275,15/03/2025,210000,Journal Entry - Tx 10275 Line 2,-6179.18,Credit
TX-10276,08/02/2025,110000,Journal Entry - Tx 10276 Line 1,7068.88,Debit
TX-10276,08/02/2025,301000,Journal Entry - Tx 10276 Line 2,-7068.88,Credit
TX-10277,16/11/2025,610000,Journal Entry - Tx 10277 Line 1,10405.93,Debit
TX-10277,16/11/2025,201000,Journal Entry - Tx 10277 Line 2,-10405.93,Credit
TX-10278,18/06/2025,601010,Journal Entry - Tx 10278 Line 1,12792.5,Debit
TX-10278,18/06/2025,390000,Journal Entry - Tx 10278 Line 2,-12792.5,Credit
TX-10279,12/06/2025,501000,Journal Entry - Tx 10279 Line 1,9420.65,Debit
TX-10279,12/06/2025,401000,Journal Entry - Tx 10279 Line 2,-9420.65,Credit
TX-10280,19/01/2025,102001,Journal Entry - Tx 10280 Line 1,9281.02,Debit
TX-10280,19/01/2025,402000,Journal Entry - Tx 10280 Line 2,-9281.02,Credit
TX-10281,17/12/2025,102001,Journal Entry - Tx 10281 Line 1,13817.89,Debit
TX-10281,17/12/2025,402000,Journal Entry - Tx 10281 Line 2,-13817.89,Credit
TX-10282,16/02/2025,101000,Journal Entry - Tx 10282 Line 1,6537.87,Debit
TX-10282,16/02/2025,402000,Journal Entry - Tx 10282 Line 2,-6537.87,Credit
TX-10283,27/12/2025,501000,Journal Entry - Tx 10283 Line 1,13095.06,Debit
TX-10283,27/12/2025,210000,Journal Entry - Tx 10283 Line 2,-13095.06,Credit
TX-10284,22/12/2025,101000,Journal Entry - Tx 10284 Line 1,4527.02,Debit
TX-10284,22/12/2025,201000,Journal Entry - Tx 10284 Line 2,-4527.02,Credit
TX-10285,16/06/2025,110000,Journal Entry - Tx 10285 Line 1,11952.34,Debit
TX-10285,16/06/2025,301000,Journal Entry - Tx 10285 Line 2,-11952.34,Credit
TX-10286,11/07/2025,102001,Journal Entry - Tx 10286 Line 1,6488.77,Debit
TX-10286,11/07/2025,401000,Journal Entry - Tx 10286 Line 2,-6488.77,Credit
TX-10287,30/07/2025,102001,Journal Entry - Tx 10287 Line 1,8510.62,Debit
TX-10287,30/07/2025,210000,Journal Entry - Tx 10287 Line 2,-8510.62,Credit
TX-10288,31/03/2025,501000,Journal Entry - Tx 10288 Line 1,1230.58,Debit
TX-10288,31/03/2025,401000,Journal Entry - Tx 10288 Line 2,-1230.58,Credit
TX-10289,16/12/2025,601010,Journal Entry - Tx 10289 Line 1,3650.41,Debit
TX-10289,16/12/2025,210000,Journal Entry - Tx 10289 Line 2,-3650.41,Credit
TX-10290,29/04/2025,110000,Journal Entry - Tx 10290 Line 1,6944.19,Debit
TX-10290,29/04/2025,390000,Journal Entry - Tx 10290 Line 2,-6944.19,Credit
TX-10291,11/05/2025,501000,Journal Entry - Tx 10291 Line 1,10019.27,Debit
TX-10291,11/05/2025,301000,Journal Entry - Tx 10291 Line 2,-10019.27,Credit
TX-10292,13/12/2025,101000,Journal Entry - Tx 10292 Line 1,8221.64,Debit
TX-10292,13/12/2025,390000,Journal Entry - Tx 10292 Line 2,-8221.64,Credit
TX-10293,26/06/2025,110000,Journal Entry - Tx 10293 Line 1,14815.39,Debit
TX-10293,26/06/2025,402000,Journal Entry - Tx 10293 Line 2,-14815.39,Credit
TX-10294,06/08/2025,501000,Journal Entry - Tx 10294 Line 1,10370.19,Debit
TX-10294,06/08/2025,301000,Journal Entry - Tx 10294 Line 2,-10370.19,Credit
TX-10295,12/04/2025,501000,Journal Entry - Tx 10295 Line 1,14990.63,Debit
TX-10295,12/04/2025,201000,Journal Entry - Tx 10295 Line 2,-14990.63,Credit
TX-10296,02/05/2025,110000,Journal Entry - Tx 10296 Line 1,5751.4,Debit
TX-10296,02/05/2025,401000,Journal Entry - Tx 10296 Line 2,-5751.4,Credit
TX-10297,01/06/2025,110000,Journal Entry - Tx 10297 Line 1,14890.75,Debit
TX-10297,01/06/2025,201000,Journal Entry - Tx 10297 Line 2,-14890.75,Credit
TX-10298,04/12/2025,101000,Journal Entry - Tx 10298 Line 1,5967.3,Debit
TX-10298,04/12/2025,401000,Journal Entry - Tx 10298 Line 2,-5967.3,Credit
TX-10299,18/12/2025,101000,Journal Entry - Tx 10299 Line 1,11685.76,Debit
TX-10299,18/12/2025,401000,Journal Entry - Tx 10299 Line 2,-11685.76,Credit
TX-10300,12/09/2025,110000,Journal Entry - Tx 10300 Line 1,12500.94,Debit
TX-10300,12/09/2025,210000,Journal Entry - Tx 10300 Line 2,-12500.94,Credit
TX-10301,07/11/2025,102001,Journal Entry - Tx 10301 Line 1,12038.88,Debit
TX-10301,07/11/2025,402000,Journal Entry - Tx 10301 Line 2,-12038.88,Credit
TX-10302,08/04/2025,610000,Journal Entry - Tx 10302 Line 1,9332.32,Debit
TX-10302,08/04/2025,402000,Journal Entry - Tx 10302 Line 2,-9332.32,Credit
TX-10303,04/12/2025,102001,Journal Entry - Tx 10303 Line 1,10228.78,Debit
TX-10303,04/12/2025,402000,Journal Entry - Tx 10303 Line 2,-10228.78,Credit
TX-10304,19/02/2025,610000,Journal Entry - Tx 10304 Line 1,13555.89,Debit
TX-10304,19/02/2025,201000,Journal Entry - Tx 10304 Line 2,-13555.89,Credit
TX-10305,08/06/2025,101000,Journal Entry - Tx 10305 Line 1,11839.73,Debit
TX-10305,08/06/2025,401000,Journal Entry - Tx 10305 Line 2,-11839.73,Credit
TX-10306,06/07/2025,101000,Journal Entry - Tx 10306 Line 1,10998.78,Debit
TX-10306,06/07/2025,301000,Journal Entry - Tx 10306 Line 2,-10998.78,Credit
TX-10307,17/06/2025,102001,Journal Entry - Tx 10307 Line 1,11224.84,Debit
TX-10307,17/06/2025,210000,Journal Entry - Tx 10307 Line 2,-11224.84,Credit
TX-10308,09/03/2025,110000,Journal Entry - Tx 10308 Line 1,11808.37,Debit
TX-10308,09/03/2025,401000,Journal Entry - Tx 10308 Line 2,-11808.37,Credit
TX-10309,14/09/2025,102001,Journal Entry - Tx 10309 Line 1,13706.63,Debit
TX-10309,14/09/2025,301000,Journal Entry - Tx 10309 Line 2,-13706.63,Credit
TX-10310,04/09/2025,110000,Journal Entry - Tx 10310 Line 1,14512.39,Debit
TX-10310,04/09/2025,402000,Journal Entry - Tx 10310 Line 2,-14512.39,Credit
TX-10311,23/06/2025,501000,Journal Entry - Tx 10311 Line 1,12073.28,Debit
TX-10311,23/06/2025,201000,Journal Entry - Tx 10311 Line 2,-12073.28,Credit
TX-10312,14/03/2025,102001,Journal Entry - Tx 10312 Line 1,11324.56,Debit
TX-10312,14/03/2025,402000,Journal Entry - Tx 10312 Line 2,-11324.56,Credit
TX-10313,12/12/2025,601010,Journal Entry - Tx 10313 Line 1,14700.14,Debit
TX-10313,12/12/2025,301000,Journal Entry - Tx 10313 Line 2,-14700.14,Credit
TX-10314,16/02/2025,101000,Journal Entry - Tx 10314 Line 1,11870.7,Debit
TX-10314,16/02/2025,301000,Journal Entry - Tx 10314 Line 2,-11870.7,Credit
